src,dst
3000,3138
6372,1548
3261,5165
3340,5458
1217,319
1127,3809
10,7459
5175,5434
3308,258
3934,3164
6398,6152
5955,1610
368,6386
1518,432
535,3116
857,915
3966,2887
1908,5313
258,2084
4731,6891
280,1843
1309,258
3809,5155
340,6812
1940,1064
3581,2487
1148,5036
3453,3241
2295,6890
2321,1695
7190,840
2284,4257
4891,3581
1415,1593
3681,624
1518,782
5262,1804
3906,742
1363,679
3589,5007
2372,3323
5699,5188
1389,1311
6915,4927
6048,7062
6423,2775
2629,6362
2959,1578
4135,5116
2010,5566
2459,474
7266,5157
3971,6213
1920,2640
6285,6224
6863,1734
7205,4881
3330,932
107,7526
1585,849
900,7162
79,5478
5566,3504
5146,7082
6503,2330
2234,4678
2721,824
6195,1985
1260,500
3249,3195
4474,2488
1301,4473
4211,6050
2070,5967
4353,4413
478,464
4392,7559
5211,4444
5813,6764
6423,7447
7263,6175
3971,7502
7364,565
3525,4941
4781,6553
1638,2553
2991,311
4632,1734
3809,5639
7307,970
1959,4042
4271,7390
6377,282
3808,6168
7227,6868
3283,3314
2080,5500
2789,3745
2242,1886
3809,2606
332,5900
929,1460
7441,5107
6880,6760
3141,5890
7021,1515
6817,5657
7562,149
3584,5147
3809,3545
354,182
6314,872
2926,5147
6799,2607
7582,801
2088,2358
6308,6719
2789,1651
2861,3971
5805,1934
3291,2801
1123,2615
5360,7145
1277,6465
3204,6030
2058,614
2452,3951
3809,1451
7383,3193
6230,7186
3711,2047
6799,3896
5347,2372
7372,2280
5202,3711
6043,4327
167,5028
6399,1710
31,5921
4609,6580
1268,121
3153,6600
4683,113
2788,3469
2974,4413
5811,1725
4293,7283
2693,6615
3809,2740
5813,1771
5135,6811
7411,6530
764,5664
1870,2791
4279,410
3181,138
1450,6369
3121,4059
4473,2905
6462,3348
7544,643
3034,4814
109,485
6542,7249
1027,5485
6416,6386
5719,7212
5447,2552
4466,3619
1164,2750
2530,6220
3034,1781
5732,2721
7518,361
7146,4919
291,3350
681,7477
4167,3737
4327,5712
4714,3906
2706,969
6190,6982
7403,3794
4488,4317
6503,5981
5219,2321
107,1728
4694,4193
1416,4664
442,486
1627,2632
5221,4087
7277,1588
4286,3809
4869,1915
1309,7426
3967,3275
2322,4362
3676,6509
708,1544
5921,6915
7459,6705
4149,313
6416,4642
4814,2393
2861,6333
2534,5938
5653,7100
6680,3934
5295,976
6656,3348
1580,2412
3106,3131
1858,6298
4045,5036
2593,102
5516,3604
2510,2319
4994,4431
5328,3553
3044,5636
4787,2640
4618,5837
5518,1398
1712,5722
3809,3224
688,5399
2584,5651
4733,3343
1118,4983
3427,678
6063,3184
2642,2623
2358,3618
4326,4682
7084,6619
7096,5690
3543,1792
1920,3392
7422,6614
4879,6551
6458,7096
467,677
2826,2151
7571,5202
1015,6144
3809,7546
6812,454
3809,1130
5679,6577
6870,2122
7381,2826
5712,109
5882,6182
806,3526
185,2684
1630,31
82,1216
5691,6587
340,3726
806,4465
1417,2367
1957,3809
324,7165
6260,2543
3975,4990
5202,946
2803,6489
860,7145
7457,3760
3809,5452
5803,6239
6242,459
1412,1242
7033,1712
2549,4852
6542,6578
6972,6162
1249,2941
3453,7510
6693,331
4289,3810
6577,156
1809,5981
468,6513
494,5482
6048,3976
4905,6967
5493,7137
7523,3417
3760,2153
2707,1654
1466,5800
2640,432
248,2982
7426,3484
4262,859
4716,7445
2928,2562
2300,2993
5772,3519
5722,1712
49,1052
1922,6982
764,3249
110,1705
3427,7578
3809,1264
7121,3787
6260,5710
2017,3809
1712,729
3556,4201
5663,7117
4416,2615
4555,3713
4276,4298
860,7279
3971,4416
2171,2182
3738,2902
1102,6812
1548,2957
2857,5139
4939,4053
2721,2060
4267,5875
2249,2250
347,6879
3809,2553
3951,916
5921,7533
986,3604
6156,1923
6908,5722
6378,2524
3809,3492
619,3810
968,4718
4850,978
5235,789
2957,6659
1927,7275
6915,2914
4852,270
2616,7497
7021,5784
4803,2071
5880,1466
1666,3713
5649,7195
1888,150
7306,2735
3809,3842
4938,3427
5132,4232
4464,3544
6717,3279
3897,4628
4817,6291
4512,5655
5107,2832
2466,6398
3930,6239
3362,2749
3555,4864
4078,6891
1475,361
826,2167
2684,1373
2321,1321
860,997
4029,3966
6555,2170
5486,384
6635,5317
3488,609
4611,6573
662,6085
4482,1467
5834,5039
765,5274
7171,1355
63,1592
1909,5699
272,7593
2392,4355
4439,6466
1941,1450
6693,6426
1932,4370
708,5679
3800,1820
7165,6421
5642,5219
4238,5429
568,946
7426,6196
1920,2266
3453,1712
1548,6824
3955,2862
495,5571
5175,1811
3547,5511
5271,1519
4144,1071
3677,1605
2362,3550
1660,4032
5467,4814
5713,1837
133,5340
2170,6763
3809,7359
5022,7581
650,2826
7085,3809
2477,7445
2398,4146
3712,7426
6828,2463
4278,1421
2,3544
6282,452
3847,2366
4585,2103
4325,2930
7575,6827
3702,3705
517,203
6121,5230
2394,4377
2480,5649
3872,4116
5560,467
1633,2744
1010,3519
4422,3802
533,4119
5997,6857
3036,7035
1332,6953
1215,3924
664,6265
6693,6560
3971,5034
4172,6256
3544,6687
5330,4327
753,860
5140,231
6563,4235
150,6983
2750,1164
5439,6714
1311,599
740,1564
5981,2567
7543,3697
1686,4448
3809,3171
4463,1709
1378,6547
5347,7125
6356,7325
6970,5498
6416,5878
270,2554
1992,4905
1357,193
7217,7095
7363,5200
6678,4343
1055,7210
7595,73
2615,5261
1309,2596
1431,3525
5631,4790
3119,630
4884,3809
997,7205
2229,7477
2566,6308
4059,5389
559,6979
604,2026
6700,3543
2625,472
1217,3946
6489,98
5107,67
580,4823
6509,3194
3555,2099
3656,2905
1369,6969
4370,1494
7047,1557
7580,4272
1828,5039
1470,5331
5876,2500
3632,4948
1851,5400
4652,3809
6082,2568
3525,2607
4800,4461
6428,7177
7515,7260
4803,3978
5111,1879
3849,6868
3474,1329
3314,3326
6108,756
2653,3809
5537,3973
7319,6567
3817,1668
3915,6175
355,3550
3809,6688
4585,6909
4783,2198
4337,6807
6632,2604
1868,7447
997,3956
1265,7154
4307,1680
2232,3937
4680,7146
64,3751
5389,5391
6631,7105
2216,1714
3131,2279
4803,5267
4643,848
133,5019
4760,2187
2683,3809
4789,673
2717,6611
4694,3819
4219,520
550,2863
851,2037
2187,380
7161,7455
1237,760
5039,1198
6123,5736
2737,4984
5827,6906
2702,4209
6434,3154
5298,900
1860,7340
7075,7122
1638,2797
5877,3236
3855,7571
6377,3559
5028,258
4403,4370
4172,5935
4585,6104
6476,5258
2632,7038
4786,1664
3702,5262
2241,4938
185,1021
3581,7187
6229,2348
6788,4032
5900,1126
6335,7470
3809,2850
282,4337
4115,4088
1923,3316
4206,4206
5787,4632
4546,6526
3094,1592
5294,4699
5932,6676
1925,3362
1887,7042
4191,1639
5139,5350
1649,1212
1817,796
3209,3235
6115,7322
3914,6434
1118,2515
3604,2044
3702,6551
6140,1902
4266,2163
857,3871
3809,1695
1450,1941
1699,925
1549,1920
3175,1557
360,4004
2693,93
1462,2675
4516,7414
2735,3702
796,370
1042,3809
6484,2816
4724,947
3908,361
3569,895
1645,5011
5902,1148
7263,3520
810,5903
1668,3682
3621,304
66,2187
3134,1906
849,6797
3049,5740
3827,372
5002,110
3145,6202
196,5451
1089,2285
1428,1751
2524,5360
2625,5412
2270,2969
5324,3544
21,1663
2058,3086
1072,3809
1920,5596
7035,7426
414,3809
161,3363
2754,2789
3022,5987
2358,6761
5209,3971
2058,6469
4245,4453
2590,880
322,1776
2818,3713
4432,4279
3809,890
6063,850
7162,6420
4500,6665
157,6812
7426,7432
1908,4431
5120,5592
6567,3766
3530,6578
2246,3672
274,7562
5921,2837
3959,4217
5335,3679
1694,4098
1697,1363
7514,3465
3603,6275
3677,6224
6626,559
6416,1503
46,915
361,3959
5488,5614
6441,2499
4216,1779
1635,1424
5752,7350
3787,5803
7087,5091
3809,5562
4289,6953
2782,4032
6116,2150
6790,6790
5374,1513
264,993
3335,3427
4567,3699
3808,3647
3906,4182
6626,4881
6423,2832
659,6218
2684,6126
5681,5605
1486,2240
5230,7426
6639,1144
6374,1627
2556,464
6787,1042
4803,1697
2468,4781
331,3908
5329,7405
3809,3468
4473,6666
4146,6271
3809,1024
4848,127
2420,7184
1374,2938
4227,5701
4930,1657
5281,948
6600,2320
1008,6752
3809,4407
6433,3146
7011,908
5175,5625
1252,2948
3881,2031
271,3261
4951,5917
1802,2826
250,694
2490,4166
3713,1666
1266,5475
4014,2560
4080,147
270,7173
5714,3809
5547,5389
2675,6548
4970,2345
5175,3531
3246,887
6747,2905
6542,3439
5544,5091
2629,5614
3488,1174
1364,6922
1796,2415
3604,568
4089,5713
6160,2556
2249,2360
3809,2663
6006,3809
6345,3275
352,7363
4053,579
1721,3934
5026,1314
3811,4429
3809,3602
5837,3219
7494,5175
1195,2575
6186,5847
2516,610
3705,6662
3100,4044
5825,5087
7055,5478
6979,6422
652,6470
6299,5909
6989,7110
4272,3484
1920,737
5908,3809
3246,82
3005,1713
1513,6240
6327,760
1318,1046
3314,2468
4415,2449
1995,6923
6377,5950
6441,5211
1050,1231
3013,6677
915,814
6658,715
5988,5616
7096,4324
1695,1908
4327,6924
3598,133
2579,908
3711,6426
6548,4492
6400,5560
2635,3469
6386,3410
7210,4611
1363,3798
5950,6263
5231,914
3677,3809
7130,4093
860,5429
5294,4646
2732,2089
3334,1191
3382,2171
3733,708
4521,6416
4447,5713
1671,7334
5030,2321
2905,2017
5813,5211
150,4515
2510,3181
4053,7479
37,2359
417,1826
5699,6802
5840,2311
2531,3469
614,6312
3971,6888
595,3818
1157,5019
5221,7177
7088,2527
7468,1994
2552,6975
3273,7489
6287,3939
2739,385
2088,6282
6763,1424
6873,4036
5811,977
360,7334
859,4803
1332,297
6626,372
1421,3752
6126,5684
3671,2058
4961,4944
7258,4786
109,2770
3001,4707
941,5744
616,5984
6230,1311
5800,37
4905,2568
2257,991
961,2986
4142,5026
993,5153
1738,3809
4370,2409
5445,7393
1782,7299
1553,4029
7260,3519
1868,657
3809,3281
5399,3261
292,5456
1228,6898
557,6693
3809,837
32,3839
3172,5878
6152,5942
2248,7479
2826,5241
6422,5803
4414,1176
759,5107
2013,1920
497,5861
2937,2039
2627,3311
3241,7146
1672,3347
789,785
5763,1444
3798,3307
3820,3820
270,3603
292,3362
6567,7096
3526,6756
157,693
587,6693
3685,4534
7054,3427
6415,5921
3889,3775
5405,3806
5570,2153
3809,5509
609,975
5519,6537
440,1920
6372,6224
216,2212
4509,258
3251,2737
7468,3417
307,2330
568,385
5745,3847
5917,167
3047,6125
4566,6619
32,3034
2463,6828
2969,2270
6647,5116
6967,2088
3603,7511
3441,5463
3007,283
1974,4570
2678,3225
7411,7205
6365,707
7256,3130
4529,1260
7438,4864
3804,6454
3809,382
3427,4252
2310,3738
2556,7177
3905,4816
937,4015
4650,2718
2943,6125
6546,2970
6919,1266
4193,4694
5864,6548
5936,5670
3086,7342
708,7346
3347,4673
926,2321
5375,6542
5678,127
3809,4704
1655,4416
5769,4217
2857,4257
1995,320
4701,6039
7082,7272
2500,2707
1330,869
4772,5690
651,4718
255,2274
7292,1605
5783,6717
4580,2487
3812,6291
4604,629
2905,7307
6628,7452
6508,4906
133,3974
1305,4195
1306,633
6108,1000
5624,2119
1560,2435
2501,4221
6076,1462
2912,3001
6628,1975
5463,4645
360,5858
764,2501
3809,6932
4201,6224
3136,5900
770,7419
1049,418
94,2706
6152,3177
3034,5623
114,5802
3374,3971
845,4560
6664,3325
6232,662
1585,4370
2328,4643
2052,49
6952,759
6511,5712
5876,4972
6323,6415
6220,2530
2116,7389
4785,3427
220,1475
915,6238
2190,1676
1421,182
6916,4485
658,2640
6580,2284
1602,4135
6614,1114
3304,1138
2693,3236
4035,6312
6999,5651
4119,533
2395,1327
6799,7283
3511,6312
7190,6939
4,7485
782,1363
2815,7548
685,3682
6569,7006
3809,2744
4289,4135
6214,5317
7448,6416
2802,2590
2709,6563
6320,7433
3469,3807
5871,5917
3604,7415
5636,1324
4077,4629
4426,5537
4362,1580
3713,3386
3906,4747
3971,5896
2405,3304
1247,6953
2735,5690
6372,3809
4923,2556
6554,3291
2698,1836
7082,5662
4733,6596
6068,4337
10,860
5275,6421
6868,2700
2117,1332
3507,5388
3746,3684
4310,5712
2797,4474
4178,6724
6162,2659
2474,4198
4996,7356
1920,1168
4337,2058
6802,4682
3459,1560
1569,5260
222,342
1164,7426
1304,4053
5385,3906
6011,6812
2088,4135
4201,2170
3165,2776
133,270
6518,5862
1444,1589
463,1902
3484,6693
6101,2541
1279,6625
4546,5965
5712,4651
4470,493
3141,2540
6670,3600
6890,1654
3330,7165
5769,6124
581,6445
2099,887
372,3827
5358,6001
2407,2171
1638,1431
2737,7001
7207,1711
2515,1704
1909,4146
3702,2957
2251,7293
5935,6012
23,7056
1222,964
1404,446
4731,3809
7334,1671
7174,258
7177,3939
258,2385
5545,3733
5261,3974
5860,6777
7417,2645
5550,1633
5175,258
2632,195
1076,3017
979,5528
4819,596
385,3099
3696,5929
5623,5494
6552,1793
1619,5861
3809,5806
7300,6382
1242,2905
5653,7588
1720,3469
1195,4779
1967,5790
3908,1089
2406,764
2628,3809
4854,7383
4188,3358
6344,2029
2104,3809
3971,3131
7529,957
7494,1902
6203,1989
5525,2865
6476,3087
991,3444
2055,133
2556,1058
6799,3713
7413,5104
5850,6947
3727,1808
4960,7378
3799,930
2957,4785
3621,2321
2824,6915
814,6349
3655,2871
3608,6997
4429,2265
3976,1731
6536,4427
3809,2557
5127,5047
3711,6186
5330,680
1622,6293
6260,3031
5446,74
4221,2501
2285,6048
177,5913
7283,685
2162,4702
6563,3971
7545,3314
3923,3975
6676,1404
3978,3682
695,3809
299,3809
1622,6643
3427,361
3544,946
3809,6879
6164,6891
1928,3717
5297,2610
6889,2451
5271,1389
5424,4637
7210,2277
3588,2938
7316,3427
3615,597
6567,5783
4239,3430
6378,434
5722,1261
3144,6839
3550,5837
857,6961
1514,5016
3976,3959
2780,7316
4444,7245
4065,244
3000,674
6549,7082
814,5544
6287,7082
3195,6777
6232,4931
516,3635
1199,2911
2510,6674
3143,1891
925,5560
5175,2970
5209,1800
2122,5811
993,3974
4172,5187
3809,5135
7426,1878
1467,4796
5877,3427
4643,2328
1713,1819
1761,2799
4125,5371
2504,7044
1561,4431
6869,240
7332,2216
2311,7403
5726,2477
7340,3797
4172,6126
294,2660
359,3809
2905,4355
6840,2693
5140,4073
3209,5520
2173,6126
6982,1056
3809,3041
2732,1394
161,37
7511,4029
3714,1491
5274,1794
3978,3227
6201,3874
1199,5139
5363,4495
328,5812
887,7496
2704,7455
2817,6578
4166,4217
5878,1908
272,6442
1535,2055
4377,6881
810,7249
6717,5861
2706,331
4721,1995
5827,6292
4031,1548
1309,22
5125,6774
142,6561
6226,147
434,1485
4746,3745
6230,6682
3384,1148
2088,3143
1276,1013
2170,7117
3971,4099
1046,3934
4124,4341
3809,5269
2959,2847
6567,7206
4308,486
5903,810
1548,2640
1004,3708
3757,383
424,5119
2640,4787
1929,4961
6482,6344
687,1557
3935,4819
597,5047
514,3292
113,504
1575,3682
188,3307
7088,677
3803,2421
1322,3236
3584,805
7283,364
6140,6765
3960,7508
2174,3452
3908,902
434,3713
2640,2693
3999,6682
1475,1199
1908,6716
3713,434
6099,6175
2868,2328
5736,6123
2100,6886
2553,1004
2331,2123
7577,3470
3647,6230
2012,1589
5811,2510
1967,6542
2643,3149
5172,7478
1149,2877
2555,1050
3809,3525
5528,6359
2171,121
5791,2797
3971,6327
6635,7094
2468,5777
97,2980
375,4422
6877,211
6889,36
815,6414
1491,547
1596,563
2728,6081
2807,6374
1389,6686
7464,7326
1874,2005
4097,2652
260,5603
6982,5862
538,7045
2252,3119
5636,3044
4951,2941
3313,5953
6260,5877
7124,1781
1475,3427
6196,1920
4651,959
1363,6404
6218,5651
7207,2947
2262,4746
2826,6774
6625,1279
150,3149
1003,7000
559,1856
3453,456
569,4264
3757,7283
4198,2330
7441,1838
6377,6812
1666,147
7485,3076
2882,7056
5054,36
2889,5783
6313,411
6734,7199
3647,6364
6102,3574
5777,3814
7306,2552
5929,2865
3737,2093
5719,3809
1918,6225
5853,3809
5968,349
4137,5410
3965,1920
1723,1031
5073,436
4436,5477
4362,7300
3063,836
258,3971
2328,1370
2412,5979
70,4674
232,306
1080,2093
2441,5219
3196,3809
5383,4799
6577,7223
596,3966
6563,2629
3939,1638
5759,360
3677,1638
998,748
592,60
2438,4167
6423,4312
4088,980
167,4792
4988,2957
3971,6811
5039,1202
2764,5091
916,4321
190,3463
4517,6755
6017,6253
2098,2786
3307,3798
4539,98
5621,3809
4222,5117
760,3027
3358,2797
3511,3039
4079,113
3934,3896
1183,4850
997,2216
663,3094
7072,2856
7356,6587
7084,1927
4422,6868
3809,5887
196,1938
2018,5651
3530,4220
3604,759
2239,6559
646,4618
4882,1376
2666,6626
1332,7575
3830,6175
3851,4800
5917,6961
7393,3621
5371,1540
1902,2443
1174,3956
5948,3241
2500,857
2266,3659
3618,4225
5736,3358
3652,3809
3705,437
3971,6006
5103,4354
3976,3906
6199,1547
5466,2716
5168,7223
1026,5374
997,4444
3311,483
6917,7425
2330,1550
4257,361
5098,7393
3809,4143
5595,1783
4172,1751
3399,5965
7571,5182
4882,3604
255,7190
448,2135
5224,7505
6559,2240
1614,67
535,599
3341,3516
4043,3034
2150,7217
1450,5328
4354,4616
4142,7177
7525,1804
283,3007
7578,7292
1709,7474
6783,5331
5651,3785
3959,5026
7479,7286
1686,3326
3243,3358
2200,3547
6076,3934
1148,5902
2330,395
7032,2810
2333,4076
3809,2988
404,2186
5846,4411
3382,1423
1633,3850
150,3767
7,5933
1361,3916
2734,1387
7283,3560
1908,113
848,133
2567,2967
6715,4042
6870,947
1030,6031
5467,4765
6675,4643
2776,2552
3318,4821
1451,3809
2862,1572
5917,7445
7082,2523
4494,997
1309,2413
328,2726
3666,3060
6520,4705
4746,6136
2530,52
2743,3543
6224,5875
1432,6950
6060,6972
568,2186
2080,7171
4222,6890
4649,6203
3809,4277
1638,4574
4014,5463
1782,5262
7555,6126
3530,2610
918,3696
2014,6551
2860,1095
6654,1672
797,2423
6609,209
3696,1367
7390,7190
3417,6870
3847,5700
7479,65
2699,3621
2441,5837
3905,5678
6579,6224
1219,3809
3726,5181
1353,3809
787,5118
391,5118
804,4533
3679,5335
7215,7374
1552,2706
110,2624
1815,5560
3341,7033
5808,3314
3357,6223
7095,2704
7406,2596
4410,1999
1920,1762
1149,5857
3809,6505
6997,7272
450,3604
6436,2509
6243,1148
5331,1820
544,7403
2370,1998
195,2331
5453,2749
2500,6952
7543,3998
6359,2262
6882,4289
2250,361
1658,2701
328,2860
4779,2246
6809,4942
2046,4503
3809,6855
1937,5499
422,5878
6941,7498
5513,3904
3531,6352
6548,3073
1350,6870
7188,5877
2403,5679
4409,7035
5185,7256
3435,2857
4841,1030
147,2640
6553,5137
4123,4951
4974,6255
7044,3654
2414,361
848,4939
2269,5864
1617,1737
6651,4891
4629,6220
1268,6464
4473,4926
3427,5598
2018,5464
6051,173
1975,7080
2360,4447
1195,7117
5328,2996
4782,6435
5271,6626
2970,434
6526,3849
2403,6968
4337,342
424,2517
3581,3971
1886,5695
6860,6354
7390,3136
7283,7211
3976,2780
5910,318
6001,2688
7594,2377
5410,5630
5360,3823
5709,3977
5984,5902
1731,3313
5573,4870
5910,3701
3026,4099
2286,3535
1493,1455
328,6377
7382,5877
4431,6743
2303,506
2449,2775
7110,5189
4319,7468
4124,7000
3809,1512
2843,5331
5016,199
4362,5825
1924,860
389,587
2378,1030
4370,7406
3305,7082
6495,4512
3706,1764
5452,4701
2826,2883
837,188
4643,2088
2475,1902
5560,3480
5811,7263
4606,5404
1323,3087
5008,3906
4125,2098
4259,2098
1492,3273
568,710
2285,2909
6232,5980
1361,346
3427,2699
1968,7174
4437,6534
7458,7161
5011,7560
677,3097
5560,1386
3922,4398
749,6383
2691,6980
3849,887
5802,1673
4225,3618
508,255
3304,2484
5090,2376
5878,1668
4651,5712
3324,1416
432,1199
2372,7385
3905,1169
4676,292
5455,4194
1444,5834
5384,1510
2801,7498
492,5387
3381,2889
3809,4090
5404,5168
2797,3592
6529,3291
493,1825
6990,3686
630,6260
6408,2018
3966,5205
6886,5026
4348,3809
1557,5896
359,2764
5068,3906
2081,2863
5878,2957
6759,4692
7039,6961
6184,31
2636,641
5927,4539
5127,4486
5629,5636
2594,2859
3621,2699
1627,6076
7272,4688
6773,3809
7284,3759
7571,3035
2268,1908
7127,6027
652,3925
1318,1534
4403,1422
3014,2664
5183,4014
1924,4727
7571,2
4281,5374
1100,1082
4250,3809
6693,258
5065,760
1811,127
4567,6899
7103,5791
5162,4076
866,851
2863,7571
955,5804
6127,4950
2863,5127
1770,5199
2307,7124
2826,1273
1709,3233
7545,659
3809,6668
3140,7098
1457,3921
497,5865
3219,7391
1526,3526
2706,3608
5477,7470
692,7272
7447,1255
1774,595
2187,10
1793,4809
4632,3702
332,4485
5461,5247
3155,6817
7544,4571
7401,6737
4409,432
5190,997
4252,6864
3809,4574
633,626
1046,7211
4031,5175
212,6231
5271,3056
6107,3328
2113,4383
7063,4648
6101,1793
5516,2860
3525,5754
6269,5541
3146,6889
2767,6304
2707,3809
7039,7445
922,2607
1920,1709
595,2212
6365,6188
3802,2440
543,2961
3511,1510
6014,4426
3629,1731
3809,6802
6287,3272
6650,4078
3809,386
5500,1172
2475,3809
6915,6224
213,5651
2951,1294
3556,3323
2026,7366
500,231
1071,7402
7545,1143
3971,3538
7101,4135
5781,5736
1999,4230
5970,2225
264,139
632,1289
6258,6075
470,2459
6156,4078
3809,1675
2505,3809
2243,3809
6988,4608
7234,1631
2392,7315
506,3809
244,3809
7553,1384
2797,2116
935,1448
2093,5935
4746,1440
735,2326
4584,2610
2657,1547
6695,4736
2407,7034
31,3701
1951,4539
3081,2814
4877,1142
2330,6787
2103,7562
5174,2826
6435,4782
647,1166
3809,6936
3809,520
6959,7411
5347,4474
5374,5331
1552,4426
5349,4520
4845,1045
2553,4765
4072,341
7544,867
3060,6259
5811,6271
4878,1902
3087,1666
3959,3847
3809,870
1521,3800
1424,2147
6546,3458
4729,4253
2005,7562
7165,5193
3412,5371
2648,4221
6979,6723
3809,1809
1008,4154
7033,4485
6445,6035
6808,6087
2752,6264
6262,7082
3901,4781
6888,3572
993,4031
5262,1491
7547,10
5499,3124
2980,3647
332,2070
5036,1148
10,2019
3809,5192
4566,2919
4891,6651
7341,5769
3702,4571
1389,7414
1305,361
1079,4744
1557,582
6075,5162
4332,5906
1940,2040
5257,743
5434,6297
7380,1940
2932,2825
4718,6881
2238,7332
3809,3098
89,7388
2372,7332
5204,5054
2826,7502
1025,2414
1721,6813
7363,1744
2122,741
3452,1548
4431,408
31,4185
5205,3966
3386,3934
1908,4195
5094,6579
4416,4449
3523,1199
4283,887
2051,5412
3087,1800
3634,4413
6323,6553
1908,7578
6154,328
6508,3300
3550,2995
3691,4166
4217,3458
4239,3971
3358,6208
123,5063
5338,4845
3576,5347
6915,3809
6046,5871
3553,1199
3809,5326
6230,1262
6428,3721
2837,5947
5452,5132
5932,5769
7121,1433
5792,3480
3177,1851
1850,4725
997,2594
3550,901
1707,475
2970,6476
125,6048
3857,4993
2415,5665
5636,3906
5426,4850
1909,5305
1940,2174
6090,4076
2786,3134
1475,4289
7082,4861
5317,5846
1481,1071
7474,1709
5330,1355
5612,287
6290,4137
7205,7146
7207,3809
3194,1616
3937,5861
5978,2330
470,7399
219,3616
5525,1796
5186,6302
3940,7098
3809,6615
2201,4551
3959,6559
5917,1273
6120,4076
6868,2249
2775,881
2599,2345
3719,2376
7082,6150
616,7574
599,1743
7285,93
1412,6727
5511,1524
2551,7000
3702,6344
806,6917
3381,287
1199,6619
60,4094
5486,6540
7496,3696
7019,5986
6140,2634
2944,3669
5026,139
6082,2629
5722,6258
331,6250
3323,1221
4641,2957
5370,3332
7514,7096
2739,5142
5891,2280
5915,422
4095,7335
62,2046
2844,4377
2216,4808
6085,6468
3102,471
887,3849
388,2970
4149,7571
6463,1166
5372,6037
5394,5796
3271,7073
7118,2558
4370,6227
5511,719
5569,6551
2957,467
4182,6930
7031,3313
4963,4297
6802,4015
3809,7099
6560,5421
2702,887
2392,6323
5694,22
6724,3543
4207,2449
3171,3809
4296,4184
3530,6371
6439,4313
2093,4943
632,4619
2640,7556
580,1985
5857,2645
7379,5874
4850,6463
6663,4206
5704,2588
5334,1557
6392,710
270,1944
4079,3553
1321,6534
2475,5395
6560,294
5271,6870
3597,3809
4278,2450
5921,4508
6291,3287
2939,3809
3947,6817
3546,57
2970,678
3971,5713
5950,6377
5962,5448
1650,1498
3809,3850
230,5147
2286,396
868,708
2101,616
1395,3608
3365,3809
736,2474
6386,1430
2786,4102
732,4984
5267,5007
7502,3971
7166,4022
7574,3847
4800,3851
2265,1397
687,488
5651,459
2753,6813
3794,6551
6438,4222
7556,7590
3657,5499
4687,4324
3671,2172
3435,7557
